subj_idx,stim,rt,accuracy,response,trialno,stimulus,novelty,early,late
33,1,1.174,1,1,3,1,0,1,0
33,1,0.982,1,1,4,1,0,1,0
33,1,0.822,1,0,5,0,1,1,1
33,1,0.964,1,0,6,0,1,1,1
33,1,0.729,1,1,7,1,0,1,1
33,1,0.67,1,0,8,0,1,1,1
33,1,1.384,1,1,9,1,0,0,1
33,1,1.166,1,0,10,0,1,0,1
33,3,0.819,1,1,4,1,0,1,0
33,3,1.01,1,1,5,1,0,1,1
33,3,0.728,1,0,6,0,1,1,1
33,3,1.418,1,1,8,1,0,1,1
33,3,1.331,1,0,9,0,0,0,1
33,3,1.127,1,0,10,0,1,0,1
33,1,1.006,1,0,2,0,1,1,0
33,1,1.025,1,1,3,1,0,1,0
33,1,0.86,1,0,4,0,1,1,0
33,1,1.076,1,1,5,1,0,1,1
33,1,0.704,1,0,6,0,1,1,1
33,1,0.905,1,1,7,1,0,1,1
33,1,1.103,1,0,8,0,1,1,1
33,1,0.841,1,1,9,1,0,0,1
33,1,0.839,1,0,10,0,1,0,1
33,3,0.771,1,1,4,1,0,1,0
33,3,0.878,1,0,5,0,1,1,1
33,3,0.836,1,1,6,1,0,1,1
33,3,0.869,1,0,7,0,1,1,1
33,3,0.908,1,0,8,0,1,1,1
33,3,1.133,1,1,9,1,0,0,1
33,3,1.397,0,0,10,1,0,0,1
33,2,0.828,1,1,3,1,0,1,0
33,2,1.193,1,0,4,0,1,1,0
33,2,0.984,0,0,5,1,0,1,1
33,2,1.18,1,0,6,0,1,1,1
33,2,1.239,1,1,7,1,0,1,1
33,2,0.785,1,0,8,0,1,1,1
33,2,1.092,1,1,9,1,0,0,1
33,2,0.985,1,0,10,0,1,0,1
33,1,1.321,1,0,2,0,1,1,0
33,1,0.692,1,1,3,1,0,1,0
33,1,0.684,1,0,4,0,1,1,0
33,1,1.008,1,1,5,1,0,1,1
33,1,0.755,1,0,6,0,1,1,1
33,1,0.85,1,1,7,1,0,1,1
33,1,0.738,1,0,8,0,1,1,1
33,1,1.194,1,0,9,0,1,0,1
33,1,0.955,1,1,10,1,0,0,1
33,3,0.962,1,0,4,0,1,1,0
33,3,0.912,1,1,5,1,0,1,1
33,3,0.955,1,1,6,1,0,1,1
33,3,0.938,1,0,8,0,1,1,1
33,3,1.091,1,0,9,0,1,0,1
33,2,0.797,1,1,3,1,0,1,0
33,2,0.912,1,0,4,0,1,1,0
33,2,0.943,1,1,5,1,0,1,1
33,2,0.854,1,0,6,0,1,1,1
33,2,1.315,1,0,7,0,1,1,1
33,2,1.205,1,0,8,0,1,1,1
33,2,1.223,1,1,9,1,0,0,1
33,2,1.283,1,1,10,1,0,0,1
33,1,0.752,1,1,2,1,0,1,0
33,1,0.777,1,1,3,1,0,1,0
33,1,0.719,1,0,4,0,1,1,0
33,1,0.881,1,1,5,1,0,1,1
33,1,0.667,1,0,6,0,1,1,1
33,1,1.152,1,0,7,0,1,1,1
33,1,0.909,1,0,8,0,1,1,1
33,1,0.797,1,1,9,1,0,0,1
33,1,1.229,1,0,10,0,1,0,1
33,3,1.018,1,0,4,0,1,1,0
33,3,1.013,1,0,5,0,1,1,1
33,3,0.941,1,1,6,1,0,1,1
33,3,0.847,1,0,7,0,1,1,1
33,3,1.457,1,1,8,1,0,1,1
33,3,1.4,0,0,9,1,0,0,1
33,1,0.986,1,1,2,1,0,1,0
33,1,0.712,1,0,3,0,1,1,0
33,1,0.813,1,1,4,1,0,1,0
33,1,0.84,1,0,5,0,1,1,1
33,1,0.861,1,1,6,1,0,1,1
33,1,0.747,1,0,7,0,1,1,1
33,1,1.027,1,0,8,0,1,1,1
33,1,0.871,1,0,9,0,1,0,1
33,1,1.019,1,1,10,1,0,0,1
33,3,0.625,1,1,4,1,0,1,0
33,3,0.536,1,1,5,1,0,1,1
33,3,0.663,1,0,6,0,1,1,1
33,3,1.421,1,0,7,0,1,1,1
33,3,1.394,1,0,8,0,1,1,1
33,3,1.332,1,1,9,1,0,0,1
33,3,1.025,0,0,10,1,0,0,1
33,2,0.981,1,1,3,1,0,1,0
33,2,0.849,1,0,4,0,1,1,0
33,2,0.909,1,0,5,0,1,1,1
33,2,1.149,1,1,6,1,0,1,1
33,2,0.863,1,0,7,0,1,1,1
33,2,1.004,1,0,8,0,1,1,1
33,2,0.857,1,1,9,1,0,0,1
33,2,1.435,1,1,10,1,0,0,1
33,1,1.247,1,0,2,0,1,1,0
33,1,0.88,1,1,3,1,0,1,0
33,1,0.788,1,0,4,0,1,1,0
33,1,0.743,1,0,5,0,1,1,1
33,1,0.928,1,1,6,1,0,1,1
33,1,0.935,1,1,7,1,0,1,1
33,1,0.746,1,0,8,0,1,1,1
33,1,0.885,1,0,9,0,1,0,1
33,1,0.805,1,1,10,1,0,0,1
33,2,1.047,1,1,3,1,0,1,0
33,2,0.849,1,0,4,0,1,1,0
33,2,1.441,0,0,5,1,0,1,1
33,2,1.003,1,0,6,0,1,1,1
33,2,1.091,1,1,7,1,0,1,1
33,2,0.855,1,0,8,0,1,1,1
33,2,0.781,1,0,9,0,1,0,1
33,2,0.903,1,1,10,1,0,0,1
34,1,1.256,1,0,2,0,1,1,0
34,1,0.875,1,1,3,1,0,1,0
34,1,0.869,1,0,4,0,1,1,0
34,1,0.682,1,1,5,1,0,1,1
34,1,0.862,1,0,6,0,1,1,1
34,1,0.874,1,1,7,1,0,1,1
34,1,1.063,1,0,8,0,1,1,1
34,1,0.828,1,0,9,0,1,0,1
34,1,0.482,1,1,10,1,0,0,1
34,2,0.534,1,1,3,1,0,1,0
34,2,0.723,1,0,4,0,1,1,0
34,2,0.893,0,0,5,1,0,1,1
34,2,0.781,1,0,6,0,1,1,1
34,2,0.51,1,1,7,1,0,1,1
34,2,0.588,1,0,8,0,1,1,1
34,2,0.838,1,0,9,0,1,0,1
34,2,0.48,1,1,10,1,0,0,1
34,3,0.491,1,1,4,1,0,1,0
34,3,0.424,0,0,5,1,0,1,1
34,3,0.624,1,0,6,0,1,1,1
34,3,1.001,1,0,7,0,1,1,1
34,3,0.836,1,0,8,0,1,1,1
34,3,0.503,1,1,9,1,0,0,1
34,3,0.398,0,0,10,1,0,0,1
34,2,0.464,1,1,3,1,0,1,0
34,2,0.831,1,0,5,0,1,1,1
34,2,0.974,1,0,6,0,1,1,1
34,2,0.452,1,1,7,1,0,1,1
34,2,0.543,1,0,8,0,1,1,1
34,2,1.142,0,0,9,1,0,0,1
34,2,0.84,1,0,10,0,1,0,1
34,1,0.762,1,0,2,0,1,1,0
34,1,0.456,1,1,3,1,0,1,0
34,1,0.482,1,0,4,0,1,1,0
34,1,0.463,1,1,5,1,0,1,1
34,1,0.885,1,0,6,0,1,1,1
34,1,0.842,1,1,7,1,0,1,1
34,1,1.01,1,0,8,0,1,1,1
34,1,0.451,1,1,9,1,0,0,1
34,1,1.032,1,0,10,0,1,0,1
34,3,0.644,1,0,4,0,1,1,0
34,3,0.449,1,1,5,1,0,1,1
34,3,0.389,0,0,6,1,0,1,1
34,3,0.736,1,0,7,0,1,1,1
34,3,0.492,1,1,8,1,0,1,1
34,3,0.323,0,0,9,1,0,0,1
34,3,0.799,1,0,10,0,1,0,1
34,1,0.47,0,0,2,1,0,1,0
34,1,1,1,0,3,0,1,1,0
34,1,0.38,1,1,4,1,0,1,0
34,1,0.633,1,0,5,0,1,1,1
34,1,0.689,1,1,6,1,0,1,1
34,1,0.573,1,0,7,0,1,1,1
34,1,0.76,1,0,8,0,1,1,1
34,1,0.708,1,0,9,0,1,0,1
34,1,0.503,1,1,10,1,0,0,1
34,3,0.486,1,1,4,1,0,1,0
34,3,0.365,1,0,5,0,1,1,1
34,3,0.852,1,0,6,0,1,1,1
34,3,0.564,1,1,7,1,0,1,1
34,3,0.787,0,0,8,1,0,1,1
34,3,0.667,1,0,9,0,1,0,1
34,3,0.645,1,1,10,1,0,0,1
34,2,0.408,1,1,3,1,0,1,0
34,2,0.456,1,0,4,0,1,1,0
34,2,0.706,0,0,5,1,0,1,1
34,2,0.884,1,0,6,0,1,1,1
34,2,0.747,1,1,7,1,0,1,1
34,2,0.853,1,0,8,0,1,1,1
34,2,0.874,0,0,9,1,0,0,1
34,2,1.325,1,0,10,0,1,0,1
34,2,0.473,1,1,3,1,0,1,0
34,2,0.327,1,0,4,0,1,1,0
34,2,0.695,1,0,5,0,1,1,1
34,2,0.799,1,1,6,1,0,1,1
34,2,1.109,0,0,7,1,0,1,1
34,2,0.919,1,0,8,0,1,1,1
34,2,0.823,1,0,9,0,1,0,1
34,2,0.517,1,1,10,1,0,0,1
34,3,0.802,1,0,4,0,1,1,0
34,3,0.83,1,0,5,0,1,1,1
34,3,0.841,1,1,6,1,0,1,1
34,3,0.71,0,0,7,1,0,1,1
34,3,0.602,1,1,8,1,0,1,1
34,3,0.763,0,0,9,1,0,0,1
34,3,0.497,1,0,10,0,0,0,1
34,2,0.446,1,1,3,1,0,1,0
34,2,0.409,1,0,4,0,1,1,0
34,2,1.082,0,0,5,1,0,1,1
34,2,1.038,1,0,6,0,1,1,1
34,2,1.366,1,0,7,0,1,1,1
34,2,0.866,0,1,8,0,1,1,1
34,2,1.382,1,1,9,1,0,0,1
34,2,1.136,0,0,10,1,0,0,1
34,1,0.852,1,1,2,1,0,1,0
34,1,1.446,1,1,3,1,0,1,0
34,1,1.034,1,0,4,0,1,1,0
34,1,0.83,1,0,5,0,1,1,1
34,1,0.721,1,0,6,0,1,1,1
34,1,1.17,1,0,7,0,1,1,1
34,1,1.367,1,0,8,0,1,1,1
34,1,0.552,1,1,9,1,0,0,1
34,1,0.577,1,1,10,1,0,0,1
34,3,0.692,1,0,4,0,1,1,0
34,3,0.512,1,1,5,1,0,1,1
34,3,0.987,0,0,6,1,0,1,1
34,3,1.342,1,1,7,1,0,1,1
34,3,0.555,1,0,8,0,1,1,1
34,3,0.814,1,0,9,0,1,0,1
34,3,1.079,1,1,10,1,0,0,1
34,1,0.705,1,1,2,1,0,1,0
34,1,0.523,1,1,3,1,0,1,0
34,1,0.763,1,0,4,0,1,1,0
34,1,0.45,1,1,5,1,0,1,1
34,1,0.631,1,0,6,0,1,1,1
34,1,0.748,1,0,7,0,1,1,1
34,1,0.822,1,0,8,0,1,1,1
34,1,0.809,1,1,9,1,0,0,1
34,1,0.625,1,0,10,0,1,0,1
34,3,0.516,1,1,4,1,0,1,0
34,3,1.014,1,1,5,1,0,1,1
34,3,0.657,1,0,6,0,1,1,1
34,3,0.426,0,0,7,1,0,1,1
34,3,0.803,0,0,8,1,0,1,1
34,3,0.613,0,1,9,0,0,0,1
34,3,0.567,1,0,10,0,1,0,1
34,2,0.765,1,0,3,0,1,1,0
34,2,0.99,1,1,4,1,0,1,0
34,2,1.014,1,1,5,1,0,1,1
34,2,0.822,1,0,6,0,1,1,1
34,2,0.569,0,0,7,1,0,1,1
34,2,0.748,1,0,8,0,1,1,1
34,2,1.191,1,0,9,0,1,0,1
34,2,0.993,1,1,10,1,0,0,1
34,1,0.78,1,1,2,1,0,1,0
34,1,0.88,1,0,3,0,1,1,0
34,1,0.726,1,1,4,1,0,1,0
34,1,0.641,1,0,5,0,1,1,1
34,1,0.679,1,0,6,0,1,1,1
34,1,0.519,1,1,7,1,0,1,1
34,1,0.676,1,0,8,0,1,1,1
34,1,0.749,1,0,9,0,1,0,1
34,1,0.475,1,1,10,1,0,0,1
34,3,0.581,1,0,4,0,1,1,0
34,3,0.65,1,0,5,0,1,1,1
34,3,0.774,1,1,6,1,0,1,1
34,3,0.694,1,0,7,0,1,1,1
34,3,0.661,1,1,8,1,0,1,1
34,3,0.42,0,0,9,1,0,0,1
34,3,0.564,0,0,10,1,0,0,1
34,2,0.467,1,1,3,1,0,1,0
34,2,0.885,1,1,4,1,0,1,0
34,2,0.632,1,0,5,0,1,1,1
34,2,0.727,1,0,6,0,1,1,1
34,2,0.795,1,1,7,1,0,1,1
34,2,0.67,1,0,8,0,1,1,1
34,2,0.459,0,0,9,1,0,0,1
34,2,0.865,1,0,10,0,1,0,1
34,1,1.283,1,0,2,0,1,1,0
34,1,0.507,1,1,3,1,0,1,0
34,1,0.577,1,1,4,1,0,1,0
34,1,0.703,1,0,5,0,1,1,1
34,1,0.745,1,0,6,0,1,1,1
34,1,0.454,1,1,7,1,0,1,1
34,1,0.665,1,0,8,0,1,1,1
34,1,0.756,1,1,9,1,0,0,1
34,1,0.625,1,0,10,0,1,0,1
34,3,0.538,1,1,4,1,0,1,0
34,3,0.69,1,0,5,0,1,1,1
34,3,0.529,0,0,6,1,0,1,1
34,3,0.533,1,0,7,0,1,1,1
34,3,0.402,1,0,8,0,1,1,1
34,3,0.66,1,1,9,1,0,0,1
34,3,0.881,1,1,10,1,0,0,1
34,1,0.39,1,1,2,1,0,1,0
34,1,0.404,1,0,3,0,1,1,0
34,1,0.605,1,1,4,1,0,1,0
34,1,0.559,1,0,5,0,1,1,1
34,1,0.635,1,0,6,0,1,1,1
34,1,0.644,1,0,7,0,1,1,1
34,1,0.548,1,1,8,1,0,1,1
34,1,0.617,1,0,9,0,1,0,1
34,1,0.508,1,1,10,1,0,0,1
34,3,0.509,1,1,4,1,0,1,0
34,3,0.52,0,0,5,1,0,1,1
34,3,0.985,1,0,6,0,1,1,1
34,3,0.799,1,1,7,1,0,1,1
34,3,0.661,1,0,8,0,1,1,1
34,3,0.723,1,0,9,0,1,0,1
34,3,0.713,1,1,10,1,0,0,1
34,2,0.688,1,0,3,0,1,1,0
34,2,0.674,1,0,4,0,1,1,0
34,2,0.629,1,1,5,1,0,1,1
34,2,0.908,0,0,6,1,0,1,1
34,2,0.986,0,0,7,1,0,1,1
34,2,0.606,0,1,8,0,1,1,1
34,2,0.392,1,0,9,0,1,0,1
34,2,1.115,1,1,10,1,0,0,1
34,1,0.869,1,0,2,0,1,1,0
34,1,0.443,1,1,3,1,0,1,0
34,1,0.41,1,0,4,0,1,1,0
34,1,0.583,1,0,5,0,1,1,1
34,1,0.769,1,1,6,1,0,1,1
34,1,0.399,0,0,7,1,0,1,1
34,1,0.842,1,0,8,0,1,1,1
34,1,0.789,0,1,9,0,1,0,1
34,1,0.888,1,1,10,1,0,0,1
34,2,0.58,1,1,3,1,0,1,0
34,2,0.534,1,0,4,0,1,1,0
34,2,0.637,1,0,5,0,1,1,1
34,2,0.911,1,1,6,1,0,1,1
34,2,0.639,1,0,7,0,1,1,1
34,2,0.562,1,0,8,0,1,1,1
34,2,1.017,1,1,9,1,0,0,1
34,2,1.207,1,1,10,1,0,0,1
35,1,1.448,1,1,5,1,0,1,1
35,1,1.082,1,1,7,1,0,1,1
35,2,1.293,1,1,4,1,0,1,0
35,2,0.996,1,0,5,0,1,1,1
35,2,0.739,1,0,6,0,1,1,1
35,2,1.011,1,1,7,1,0,1,1
35,2,0.792,1,0,8,0,1,1,1
35,2,0.983,1,1,9,1,0,0,1
35,2,1.06,0,1,10,0,1,0,1
35,3,0.971,1,1,4,1,0,1,0
35,3,1.174,0,0,5,1,0,1,1
35,3,1.385,1,0,6,0,1,1,1
35,3,1.125,1,1,7,1,0,1,1
35,3,1.076,1,0,8,0,1,1,1
35,3,1.12,1,0,9,0,1,0,1
35,3,0.779,1,1,10,1,0,0,1
35,2,0.91,1,1,3,1,0,1,0
35,2,1,1,0,4,0,1,1,0
35,2,0.892,1,1,5,1,0,1,1
35,2,0.945,1,0,6,0,1,1,1
35,2,0.714,1,1,7,1,0,1,1
35,2,0.768,1,0,8,0,1,1,1
35,2,0.872,1,0,9,0,1,0,1
35,2,0.825,0,0,10,1,0,0,1
35,1,1.146,1,1,2,1,0,1,0
35,1,0.84,1,0,3,0,1,1,0
35,1,1.377,1,1,4,1,0,1,0
35,1,1.055,1,0,5,0,1,1,1
35,1,0.962,0,0,6,1,0,1,1
35,1,0.939,1,0,7,0,1,1,1
35,1,1.081,1,0,8,0,1,1,1
35,1,1.049,1,0,9,0,1,0,1
35,1,0.804,1,1,10,1,0,0,1
35,3,0.983,1,0,4,0,1,1,0
35,3,0.844,1,0,5,0,1,1,1
35,3,0.823,1,1,6,1,0,1,1
35,3,0.763,0,0,7,1,0,1,1
35,3,0.97,0,0,8,1,0,1,1
35,3,0.869,1,1,9,1,0,0,1
35,3,0.796,1,0,10,0,0,0,1
35,1,0.884,1,0,2,0,1,1,0
35,1,0.966,1,1,3,1,0,1,0
35,1,0.77,1,1,4,1,0,1,0
35,1,0.668,1,0,5,0,1,1,1
35,1,0.802,0,1,6,0,1,1,1
35,1,0.663,1,1,7,1,0,1,1
35,1,0.655,1,0,8,0,1,1,1
35,1,0.717,1,1,9,1,0,0,1
35,1,0.676,1,0,10,0,1,0,1
35,3,1.069,1,0,4,0,1,1,0
35,3,0.897,1,1,5,1,0,1,1
35,3,0.875,1,1,6,1,0,1,1
35,3,0.842,1,0,7,0,1,1,1
35,3,1.05,1,1,8,1,0,1,1
35,3,0.895,1,1,9,1,0,0,1
35,3,0.881,1,0,10,0,1,0,1
35,2,0.926,1,1,3,1,0,1,0
35,2,0.841,1,0,4,0,1,1,0
35,2,0.934,1,1,5,1,0,1,1
35,2,1.117,1,0,6,0,1,1,1
35,2,0.848,1,1,7,1,0,1,1
35,2,0.948,1,0,8,0,1,1,1
35,2,0.887,1,1,9,1,0,0,1
35,2,0.908,1,0,10,0,1,0,1
35,2,0.74,1,1,3,1,0,1,0
35,2,0.795,1,0,5,0,1,1,1
35,2,0.781,1,0,6,0,1,1,1
35,2,0.729,1,1,7,1,0,1,1
35,2,0.768,1,0,8,0,1,1,1
35,2,0.855,1,1,9,1,0,0,1
35,2,0.853,1,0,10,0,1,0,1
35,3,0.843,1,1,4,1,0,1,0
35,3,0.828,1,0,5,0,1,1,1
35,3,0.917,1,0,6,0,1,1,1
35,3,0.774,1,1,7,1,0,1,1
35,3,1.049,1,0,9,0,1,0,1
35,3,0.701,1,1,10,1,0,0,1
35,2,0.652,1,1,3,1,0,1,0
35,2,0.96,1,0,4,0,1,1,0
35,2,1.178,1,0,5,0,1,1,1
35,2,0.918,1,1,6,1,0,1,1
35,2,1.101,1,1,7,1,0,1,1
35,2,0.911,1,0,8,0,1,1,1
35,2,0.896,1,0,9,0,1,0,1
35,2,1.045,0,0,10,1,0,0,1
35,1,0.932,1,1,3,1,0,1,0
35,1,0.88,1,0,4,0,1,1,0
35,1,0.693,1,0,5,0,1,1,1
35,1,0.698,1,0,6,0,1,1,1
35,1,0.795,1,0,7,0,1,1,1
35,1,1.055,1,0,8,0,1,1,1
35,1,0.706,1,1,9,1,0,0,1
35,1,0.655,1,1,10,1,0,0,1
35,3,0.731,1,1,4,1,0,1,0
35,3,0.84,1,0,5,0,1,1,1
35,3,0.882,1,1,6,1,0,1,1
35,3,0.739,1,0,7,0,1,1,1
35,3,0.775,1,0,8,0,1,1,1
35,3,0.718,1,1,9,1,0,0,1
35,3,0.796,0,0,10,1,0,0,1
35,1,0.867,1,0,2,0,1,1,0
35,1,0.783,1,1,3,1,0,1,0
35,1,0.821,1,0,4,0,1,1,0
35,1,0.714,1,1,5,1,0,1,1
35,1,0.655,1,0,6,0,1,1,1
35,1,0.737,1,1,7,1,0,1,1
35,1,0.931,1,0,8,0,1,1,1
35,1,0.827,1,0,9,0,1,0,1
35,1,0.831,1,1,10,1,0,0,1
35,3,0.656,1,1,4,1,0,1,0
35,3,0.743,1,1,5,1,0,1,1
35,3,0.697,1,0,6,0,1,1,1
35,3,0.835,1,0,7,0,1,1,1
35,3,0.779,1,0,8,0,1,1,1
35,3,0.727,1,1,9,1,0,0,1
35,3,0.986,0,0,10,1,0,0,1
35,2,0.684,1,1,3,1,0,1,0
35,2,0.701,1,0,4,0,1,1,0
35,2,0.895,1,1,5,1,0,1,1
35,2,0.665,1,0,6,0,1,1,1
35,2,0.791,1,0,7,0,1,1,1
35,2,0.609,1,0,8,0,1,1,1
35,2,0.68,0,0,9,1,0,0,1
35,2,1.411,0,0,10,1,0,0,1
35,1,1.247,1,1,2,1,0,1,0
35,1,0.71,1,1,3,1,0,1,0
35,1,0.827,1,0,4,0,1,1,0
35,1,0.77,1,1,5,1,0,1,1
35,1,0.738,1,0,6,0,1,1,1
35,1,0.741,1,0,7,0,1,1,1
35,1,0.745,1,0,8,0,1,1,1
35,1,0.796,1,1,9,1,0,0,1
35,1,0.982,0,1,10,0,1,0,1
35,3,0.714,1,0,4,0,1,1,0
35,3,0.858,1,1,5,1,0,1,1
35,3,0.965,1,1,6,1,0,1,1
35,3,0.995,0,0,7,1,0,1,1
35,3,0.888,1,0,8,0,1,1,1
35,3,0.936,1,0,9,0,1,0,1
35,3,0.95,0,0,10,1,0,0,1
35,2,0.689,1,1,3,1,0,1,0
35,2,0.638,1,0,4,0,1,1,0
35,2,0.754,1,0,5,0,1,1,1
35,2,0.838,1,1,6,1,0,1,1
35,2,0.698,1,0,7,0,1,1,1
35,2,0.794,1,0,8,0,1,1,1
35,2,1.1,1,1,10,1,0,0,1
35,1,0.768,1,0,2,0,1,1,0
35,1,0.819,1,1,3,1,0,1,0
35,1,0.647,1,0,4,0,1,1,0
35,1,0.696,1,0,5,0,1,1,1
35,1,0.87,1,1,6,1,0,1,1
35,1,0.756,1,1,7,1,0,1,1
35,1,0.686,1,0,8,0,1,1,1
35,1,0.895,1,0,9,0,1,0,1
35,1,0.718,1,1,10,1,0,0,1
35,3,0.896,1,1,4,1,0,1,0
35,3,0.778,0,0,5,1,0,1,1
35,3,0.741,1,0,6,0,1,1,1
35,3,1.075,1,1,7,1,0,1,1
35,3,0.929,1,1,8,1,0,1,1
35,3,0.779,0,1,9,0,0,0,1
35,3,0.747,1,0,10,0,1,0,1
35,1,0.912,1,1,2,1,0,1,0
35,1,1.444,1,0,3,0,1,1,0
35,1,1.016,1,1,4,1,0,1,0
35,1,0.69,1,0,5,0,1,1,1
35,1,0.729,1,0,6,0,1,1,1
35,1,0.888,1,1,7,1,0,1,1
35,1,0.682,1,0,8,0,1,1,1
35,1,0.714,1,0,9,0,1,0,1
35,1,0.939,1,1,10,1,0,0,1
35,3,1.018,1,0,4,0,1,1,0
35,3,0.788,1,0,5,0,1,1,1
35,3,0.995,1,1,6,1,0,1,1
35,3,0.868,1,0,7,0,1,1,1
35,3,1.065,0,0,8,1,0,1,1
35,3,0.897,1,1,9,1,0,0,1
35,3,1.064,1,1,10,1,0,0,1
35,2,0.795,1,0,3,0,1,1,0
35,2,0.926,1,1,4,1,0,1,0
35,2,0.932,1,1,5,1,0,1,1
35,2,0.808,1,0,6,0,1,1,1
35,2,0.843,1,1,7,1,0,1,1
35,2,0.858,1,0,8,0,1,1,1
35,2,0.908,1,0,9,0,1,0,1
35,2,0.922,1,1,10,1,0,0,1
35,1,0.95,1,1,2,1,0,1,0
35,1,0.777,1,0,3,0,1,1,0
35,1,0.809,1,1,4,1,0,1,0
35,1,0.96,1,0,5,0,1,1,1
35,1,1.044,1,0,6,0,1,1,1
35,1,0.96,1,0,7,0,1,1,1
35,1,0.932,1,1,8,1,0,1,1
35,1,0.739,1,0,9,0,1,0,1
35,1,0.715,1,1,10,1,0,0,1
35,2,0.8,1,0,3,0,1,1,0
35,2,0.722,1,0,4,0,1,1,0
35,2,0.849,0,0,5,1,0,1,1
35,2,1.237,0,0,6,1,0,1,1
35,2,1.437,0,0,7,1,0,1,1
35,2,1.337,1,0,8,0,1,1,1
35,2,1.432,1,0,9,0,1,0,1
35,2,1.024,1,1,10,1,0,0,1
36,1,1.095,1,1,2,1,0,1,0
36,1,0.905,1,1,3,1,0,1,0
36,1,1.046,1,1,5,1,0,1,1
36,1,0.91,1,0,6,0,1,1,1
36,1,0.949,1,0,7,0,1,1,1
36,1,0.739,1,0,8,0,1,1,1
36,1,0.778,1,1,9,1,0,0,1
36,1,0.831,1,0,10,0,1,0,1
36,2,1.149,1,1,3,1,0,1,0
36,2,0.964,1,0,4,0,1,1,0
36,2,1.274,0,0,6,1,0,1,1
36,2,0.93,1,0,7,0,1,1,1
36,2,1.113,1,0,8,0,1,1,1
36,2,0.794,1,1,9,1,0,0,1
36,2,1.205,1,1,10,1,0,0,1
36,3,0.905,1,0,4,0,1,1,0
36,3,0.791,1,0,5,0,1,1,1
36,3,0.867,1,1,6,1,0,1,1
36,3,0.847,0,0,7,1,0,1,1
36,3,0.69,1,1,8,1,0,1,1
36,2,0.656,0,0,3,1,0,1,0
36,2,1.077,1,0,4,0,1,1,0
36,2,0.709,1,1,5,1,0,1,1
36,2,1.332,1,0,6,0,1,1,1
36,2,0.903,0,0,7,1,0,1,1
36,2,1.013,1,0,8,0,1,1,1
36,2,0.755,1,0,9,0,1,0,1
36,2,0.662,1,1,10,1,0,0,1
36,1,0.147,1,0,2,0,1,1,0
36,1,0.725,1,1,3,1,0,1,0
36,1,0.919,1,0,4,0,1,1,0
36,1,0.862,1,1,5,1,0,1,1
36,1,1.043,1,0,6,0,1,1,1
36,1,0.697,1,1,7,1,0,1,1
36,1,0.678,1,0,8,0,1,1,1
36,1,0.756,1,0,9,0,1,0,1
36,1,0.518,0,0,10,1,0,0,1
36,3,0.841,1,0,5,0,1,1,1
36,3,0.63,1,0,6,0,1,1,1
36,3,0.711,1,1,7,1,0,1,1
36,3,1.466,1,1,8,1,0,1,1
36,3,0.875,1,0,9,0,1,0,1
36,3,0.881,0,0,10,1,0,0,1
36,1,0.756,1,1,2,1,0,1,0
36,1,0.759,1,0,3,0,1,1,0
36,1,0.505,0,0,4,1,0,1,0
36,1,0.683,1,0,5,0,1,1,1
36,1,0.822,1,0,6,0,1,1,1
36,1,0.986,1,0,7,0,1,1,1
36,1,0.828,1,1,8,1,0,1,1
36,1,0.683,1,0,9,0,1,0,1
36,1,1.003,1,1,10,1,0,0,1
36,3,1.151,1,0,4,0,1,1,0
36,3,1.008,1,1,5,1,0,1,1
36,3,1.146,1,1,6,1,0,1,1
36,3,0.796,1,0,7,0,1,1,1
36,3,1.376,1,1,8,1,0,1,1
36,3,1.366,0,0,9,1,0,0,1
36,3,1.14,1,0,10,0,1,0,1
36,2,1.072,1,1,3,1,0,1,0
36,2,0.859,1,0,4,0,1,1,0
36,2,1.297,1,1,5,1,0,1,1
36,2,0.745,1,0,6,0,1,1,1
36,2,1.407,1,1,7,1,0,1,1
36,2,0.943,1,0,8,0,1,1,1
36,2,0.909,1,1,9,1,0,0,1
36,2,0.905,1,0,10,0,1,0,1
36,2,0.992,1,1,3,1,0,1,0
36,2,0.886,1,0,4,0,1,1,0
36,2,0.684,1,1,5,1,0,1,1
36,2,0.842,1,0,6,0,1,1,1
36,2,0.986,1,0,7,0,1,1,1
36,2,0.775,1,0,8,0,1,1,1
36,2,0.559,1,1,9,1,0,0,1
36,2,0.531,0,0,10,1,0,0,1
36,3,1.09,1,1,4,1,0,1,0
36,3,1.173,1,1,5,1,0,1,1
36,3,0.722,1,0,6,0,1,1,1
36,3,1.088,1,0,7,0,1,1,1
36,3,1.452,0,1,8,0,1,1,1
36,3,1.06,1,1,9,1,0,0,1
36,3,0.946,0,0,10,1,0,0,1
36,2,0.684,1,0,3,0,1,1,0
36,2,1.186,1,0,4,0,1,1,0
36,2,0.746,1,1,5,1,0,1,1
36,2,0.784,1,1,6,1,0,1,1
36,2,1.204,1,1,7,1,0,1,1
36,2,0.644,1,0,8,0,1,1,1
36,2,0.624,1,0,9,0,1,0,1
36,2,0.652,1,1,10,1,0,0,1
36,1,0.538,1,1,2,1,0,1,0
36,1,0.755,1,0,3,0,1,1,0
36,1,0.794,1,1,4,1,0,1,0
36,1,0.891,1,0,5,0,1,1,1
36,1,0.754,1,0,6,0,1,1,1
36,1,0.793,1,1,7,1,0,1,1
36,1,0.715,1,0,8,0,1,1,1
36,1,0.965,1,0,9,0,1,0,1
36,1,0.527,1,1,10,1,0,0,1
